Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,Symbol,Date
2024-08-26 00:00:00-04:00,163.10128348974828,163.83293572110273,156.872267110564,157.82144165039062,18521200,0.0,0.0,Broadcom,AVGO,2024-08-26 00:00:00-04:00
2024-08-27 00:00:00-04:00,155.82421396800856,160.20429074373052,154.07415360129076,159.57150268554688,16683100,0.0,0.0,Broadcom,AVGO,2024-08-27 00:00:00-04:00
2024-08-28 00:00:00-04:00,158.27625961972439,160.45146754176125,154.48941331024096,156.3976593017578,18063600,0.0,0.0,Broadcom,AVGO,2024-08-28 00:00:00-04:00
2024-08-29 00:00:00-04:00,156.70419354172262,161.3611144009263,153.65889613296412,155.16175842285156,23519300,0.0,0.0,Broadcom,AVGO,2024-08-29 00:00:00-04:00
2024-08-30 00:00:00-04:00,159.3045403905876,161.40066308673454,156.9217070578386,160.9853973388672,25158500,0.0,0.0,Broadcom,AVGO,2024-08-30 00:00:00-04:00
2024-09-03 00:00:00-04:00,158.5728789400324,158.92882314420754,149.6742889225106,151.06838989257812,37179100,0.0,0.0,Broadcom,AVGO,2024-09-03 00:00:00-04:00
2024-09-04 00:00:00-04:00,148.6064582912573,156.01205309342956,147.46940716618943,152.38340759277344,20324100,0.0,0.0,Broadcom,AVGO,2024-09-04 00:00:00-04:00
2024-09-05 00:00:00-04:00,148.87340566201348,154.59815811826272,148.4185822390901,151.09805297851562,31548500,0.0,0.0,Broadcom,AVGO,2024-09-05 00:00:00-04:00
2024-09-06 00:00:00-04:00,141.63589045949226,141.8830735143954,135.0608272338116,135.45631408691406,76634600,0.0,0.0,Broadcom,AVGO,2024-09-06 00:00:00-04:00
2024-09-09 00:00:00-04:00,137.54255273170793,139.9946046448187,133.37998305373878,139.23329162597656,39516700,0.0,0.0,Broadcom,AVGO,2024-09-09 00:00:00-04:00
2024-09-10 00:00:00-04:00,139.62876491563816,148.17141066850917,139.45078527138233,146.54000854492188,36067500,0.0,0.0,Broadcom,AVGO,2024-09-10 00:00:00-04:00
2024-09-11 00:00:00-04:00,146.7179696556263,157.07987882382213,143.40571077117716,156.4866485595703,39700800,0.0,0.0,Broadcom,AVGO,2024-09-11 00:00:00-04:00
2024-09-12 00:00:00-04:00,156.31856335033777,164.4459430590838,155.06286926016864,162.7057647705078,43530700,0.0,0.0,Broadcom,AVGO,2024-09-12 00:00:00-04:00
2024-09-13 00:00:00-04:00,164.86121401033094,166.1861115499505,162.1916249757298,165.80050659179688,29850000,0.0,0.0,Broadcom,AVGO,2024-09-13 00:00:00-04:00
2024-09-16 00:00:00-04:00,163.32867460530815,163.63517917354895,158.6025358941324,162.17185974121094,26126900,0.0,0.0,Broadcom,AVGO,2024-09-16 00:00:00-04:00
