Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,Symbol,Date
2024-08-26 00:00:00-04:00,198.60358604216827,199.18750685507513,193.1404243663713,194.2093048095703,7333900,0.0,0.0,Applied Materials,AMAT,2024-08-26 00:00:00-04:00
2024-08-27 00:00:00-04:00,192.7742327639621,194.77343584561325,189.81501714368764,193.75404357910156,6632500,0.0,0.0,Applied Materials,AMAT,2024-08-27 00:00:00-04:00
2024-08-28 00:00:00-04:00,192.67524709296535,194.61507035219034,188.8352122272775,190.9036865234375,6412500,0.0,0.0,Applied Materials,AMAT,2024-08-28 00:00:00-04:00
2024-08-29 00:00:00-04:00,194.6447405512308,196.26785164430194,189.69622927947026,190.99273681640625,6730300,0.0,0.0,Applied Materials,AMAT,2024-08-29 00:00:00-04:00
2024-08-30 00:00:00-04:00,195.4958920595511,195.80269735306643,190.56717888573195,195.22866821289062,7313800,0.0,0.0,Applied Materials,AMAT,2024-08-30 00:00:00-04:00
2024-09-03 00:00:00-04:00,191.09172062575303,192.071531332836,180.6206685491693,181.48170471191406,12163400,0.0,0.0,Applied Materials,AMAT,2024-09-03 00:00:00-04:00
2024-09-04 00:00:00-04:00,178.13653455329114,182.4219476165336,175.602883807234,180.50192260742188,6378100,0.0,0.0,Applied Materials,AMAT,2024-09-04 00:00:00-04:00
2024-09-05 00:00:00-04:00,177.19630200846083,181.8479151324045,176.05815034720786,178.3839569091797,6495000,0.0,0.0,Applied Materials,AMAT,2024-09-05 00:00:00-04:00
2024-09-06 00:00:00-04:00,177.6515713802223,178.8491178654542,171.6044894327957,172.9504852294922,8887900,0.0,0.0,Applied Materials,AMAT,2024-09-06 00:00:00-04:00
2024-09-09 00:00:00-04:00,175.2762861481961,176.7113514856053,172.7723404976498,175.72164916992188,7492500,0.0,0.0,Applied Materials,AMAT,2024-09-09 00:00:00-04:00
2024-09-10 00:00:00-04:00,176.13732895757497,176.6717615834224,172.3170772712315,176.2165069580078,5367900,0.0,0.0,Applied Materials,AMAT,2024-09-10 00:00:00-04:00
2024-09-11 00:00:00-04:00,178.38396783731383,184.49042989557853,173.60370338421657,184.0252685546875,8187100,0.0,0.0,Applied Materials,AMAT,2024-09-11 00:00:00-04:00
2024-09-12 00:00:00-04:00,182.46151585731636,183.22359085354492,178.19590137869395,181.3233642578125,8011700,0.0,0.0,Applied Materials,AMAT,2024-09-12 00:00:00-04:00
2024-09-13 00:00:00-04:00,183.39185064779952,186.8558089138337,183.04544878053227,186.52920532226562,4851300,0.0,0.0,Applied Materials,AMAT,2024-09-13 00:00:00-04:00
2024-09-16 00:00:00-04:00,183.09494248181704,185.97498006633484,181.25409542901454,185.64837646484375,5915800,0.0,0.0,Applied Materials,AMAT,2024-09-16 00:00:00-04:00
2024-09-17 00:00:00-04:00,187.5485972496799,188.5382996098365,184.0648407134639,186.64796447753906,4026100,0.0,0.0,Applied Materials,AMAT,2024-09-17 00:00:00-04:00
2024-09-18 00:00:00-04:00,188.7956258574786,189.68636708541055,183.83722223146714,184.22320556640625,4266900,0.0,0.0,Applied Materials,AMAT,2024-09-18 00:00:00-04:00
2024-09-19 00:00:00-04:00,192.54659598053144,196.28766967031467,190.92348472412635,194.68435668945312,7326100,0.0,0.0,Applied Materials,AMAT,2024-09-19 00:00:00-04:00
2024-09-20 00:00:00-04:00,192.34864857939687,193.51649004784127,187.51889650946438,190.1811981201172,14306900,0.0,0.0,Applied Materials,AMAT,2024-09-20 00:00:00-04:00
2024-09-23 00:00:00-04:00,192.41794661821905,193.62538480343815,190.70576562507813,192.04185485839844,4457900,0.0,0.0,Applied Materials,AMAT,2024-09-23 00:00:00-04:00
2024-09-24 00:00:00-04:00,194.48639248498804,195.81260503707895,191.76471117470174,194.7536163330078,4849700,0.0,0.0,Applied Materials,AMAT,2024-09-24 00:00:00-04:00
2024-09-25 00:00:00-04:00,193.2789647546488,198.22747649102493,193.2789647546488,195.27816772460938,5060100,0.0,0.0,Applied Materials,AMAT,2024-09-25 00:00:00-04:00
2024-09-26 00:00:00-04:00,208.64906938834255,209.9653603045811,200.41473808584567,207.45152282714844,7849800,0.0,0.0,Applied Materials,AMAT,2024-09-26 00:00:00-04:00
2024-09-27 00:00:00-04:00,208.9063691577945,209.1537947397369,201.89927486498706,202.80979919433594,4524800,0.0,0.0,Applied Materials,AMAT,2024-09-27 00:00:00-04:00
2024-09-30 00:00:00-04:00,198.93016987665115,202.2060821981554,196.64395989284165,199.9693603515625,5746000,0.0,0.0,Applied Materials,AMAT,2024-09-30 00:00:00-04:00
2024-10-01 00:00:00-04:00,201.31535437266305,201.9586548458698,191.6459583895623,195.16929626464844,6930100,0.0,0.0,Applied Materials,AMAT,2024-10-01 00:00:00-04:00
2024-10-02 00:00:00-04:00,195.79280947043495,202.40401364132742,194.71403757874612,199.07861328125,5536600,0.0,0.0,Applied Materials,AMAT,2024-10-02 00:00:00-04:00
2024-10-03 00:00:00-04:00,195.6740531275022,201.03823791151285,195.6740531275022,197.53468322753906,3813300,0.0,0.0,Applied Materials,AMAT,2024-10-03 00:00:00-04:00
2024-10-04 00:00:00-04:00,202.5128721922224,202.80978589140958,197.45549302498293,199.89016723632812,4131100,0.0,0.0,Applied Materials,AMAT,2024-10-04 00:00:00-04:00
2024-10-07 00:00:00-04:00,197.32686080536365,199.5140945577831,196.18869403362083,198.0691375732422,3711100,0.0,0.0,Applied Materials,AMAT,2024-10-07 00:00:00-04:00
2024-10-08 00:00:00-04:00,198.06912464774808,200.46420238360696,196.62415265584292,198.8114013671875,3616100,0.0,0.0,Applied Materials,AMAT,2024-10-08 00:00:00-04:00
2024-10-09 00:00:00-04:00,199.3260499827406,203.4729053023729,198.56399003598506,202.9483642578125,4141600,0.0,0.0,Applied Materials,AMAT,2024-10-09 00:00:00-04:00
2024-10-10 00:00:00-04:00,198.94998318441395,202.14671774824689,197.89099435426752,201.85971069335938,3796800,0.0,0.0,Applied Materials,AMAT,2024-10-10 00:00:00-04:00
2024-10-11 00:00:00-04:00,200.05843516838135,205.09601657456463,200.05843516838135,202.9483642578125,2604100,0.0,0.0,Applied Materials,AMAT,2024-10-11 00:00:00-04:00
2024-10-14 00:00:00-04:00,204.82880880089297,212.0437324215204,204.82880880089297,211.68743896484375,5239300,0.0,0.0,Applied Materials,AMAT,2024-10-14 00:00:00-04:00
2024-10-15 00:00:00-04:00,211.4795748064148,213.47877762974773,187.6178674612927,189.0529327392578,16613200,0.0,0.0,Applied Materials,AMAT,2024-10-15 00:00:00-04:00
2024-10-16 00:00:00-04:00,191.23029979070793,191.23029979070793,182.00626613269046,182.6891632080078,10972600,0.0,0.0,Applied Materials,AMAT,2024-10-16 00:00:00-04:00
2024-10-17 00:00:00-04:00,188.04344008239946,188.83520495570977,181.11552386883739,181.35305786132812,9727100,0.0,0.0,Applied Materials,AMAT,2024-10-17 00:00:00-04:00
2024-10-18 00:00:00-04:00,184.36175522619052,184.86649799542036,182.7386439526947,184.44093322753906,5758600,0.0,0.0,Applied Materials,AMAT,2024-10-18 00:00:00-04:00
2024-10-21 00:00:00-04:00,184.24299206383512,184.78733137360453,182.20420765057096,182.5605010986328,4918100,0.0,0.0,Applied Materials,AMAT,2024-10-21 00:00:00-04:00
2024-10-22 00:00:00-04:00,182.6990540423125,183.37204437012036,180.68995954381822,181.1155242919922,6753600,0.0,0.0,Applied Materials,AMAT,2024-10-22 00:00:00-04:00
2024-10-23 00:00:00-04:00,180.07634200185763,181.84791768928835,177.9385812724968,180.81861877441406,6015200,0.0,0.0,Applied Materials,AMAT,2024-10-23 00:00:00-04:00
2024-10-24 00:00:00-04:00,184.9555764736874,185.86610080612584,181.3431539040756,181.85780334472656,6122100,0.0,0.0,Applied Materials,AMAT,2024-10-24 00:00:00-04:00
2024-10-25 00:00:00-04:00,184.56959907767805,187.25168402397316,184.25288707278116,184.5992889404297,4794700,0.0,0.0,Applied Materials,AMAT,2024-10-25 00:00:00-04:00
2024-10-28 00:00:00-04:00,184.59928360920833,185.70774539101598,182.5110110799148,183.43142700195312,4101000,0.0,0.0,Applied Materials,AMAT,2024-10-28 00:00:00-04:00
2024-10-29 00:00:00-04:00,183.43143990427606,189.55770020034367,182.74854282935723,188.16221618652344,6007400,0.0,0.0,Applied Materials,AMAT,2024-10-29 00:00:00-04:00
2024-10-30 00:00:00-04:00,185.07433665236007,186.25208484732238,182.7980182614377,183.391845703125,5851300,0.0,0.0,Applied Materials,AMAT,2024-10-30 00:00:00-04:00
2024-10-31 00:00:00-04:00,183.30276819644723,183.30276819644723,177.4338257504112,179.71014404296875,7307500,0.0,0.0,Applied Materials,AMAT,2024-10-31 00:00:00-04:00
2024-11-01 00:00:00-04:00,179.95758125225868,183.5600972250048,179.35386221086932,181.4916229248047,6318900,0.0,0.0,Applied Materials,AMAT,2024-11-01 00:00:00-04:00
2024-11-04 00:00:00-05:00,181.3134718779456,181.96667906911722,178.60169703852486,179.94769287109375,3857600,0.0,0.0,Applied Materials,AMAT,2024-11-04 00:00:00-05:00
2024-11-05 00:00:00-05:00,181.4124611165527,184.82693153011013,181.21452364796374,184.55970764160156,4053000,0.0,0.0,Applied Materials,AMAT,2024-11-05 00:00:00-05:00
2024-11-06 00:00:00-05:00,187.01416306082214,187.4298362364234,182.84750951456923,185.5889892578125,6393300,0.0,0.0,Applied Materials,AMAT,2024-11-06 00:00:00-05:00
2024-11-07 00:00:00-05:00,188.99355077980877,192.3288425734576,188.99355077980877,192.09130859375,5274700,0.0,0.0,Applied Materials,AMAT,2024-11-07 00:00:00-05:00
2024-11-08 00:00:00-05:00,190.30985317830527,192.10122706958418,189.30036768133232,190.0525360107422,4767300,0.0,0.0,Applied Materials,AMAT,2024-11-08 00:00:00-05:00
2024-11-11 00:00:00-05:00,190.32965465021448,191.21048912903078,184.539905020352,186.61827087402344,5475200,0.0,0.0,Applied Materials,AMAT,2024-11-11 00:00:00-05:00
2024-11-12 00:00:00-05:00,186.766720018832,187.7960037238935,182.5703770023178,184.68833923339844,5478400,0.0,0.0,Applied Materials,AMAT,2024-11-12 00:00:00-05:00
2024-11-13 00:00:00-05:00,182.17451721659515,183.56998604060317,180.64047556720865,180.90768432617188,8634600,0.0,0.0,Applied Materials,AMAT,2024-11-13 00:00:00-05:00
2024-11-14 00:00:00-05:00,184.85660714206725,185.687953507037,183.18400772338262,184.0846405029297,11747400,0.0,0.0,Applied Materials,AMAT,2024-11-14 00:00:00-05:00
2024-11-15 00:00:00-05:00,166.60648247391302,172.27748755729692,165.60688858201252,167.14093017578125,16287500,0.0,0.0,Applied Materials,AMAT,2024-11-15 00:00:00-05:00
2024-11-18 00:00:00-05:00,165.953267876571,169.902185334579,165.13182828939568,168.97186279296875,8324400,0.0,0.0,Applied Materials,AMAT,2024-11-18 00:00:00-05:00
2024-11-19 00:00:00-05:00,166.60648534179657,168.20981337334143,165.7652474286844,167.56649780273438,8651100,0.0,0.0,Applied Materials,AMAT,2024-11-19 00:00:00-05:00
2024-11-20 00:00:00-05:00,167.56648795764886,168.77392592826556,165.3396578629037,168.73434448242188,6197300,0.0,0.0,Applied Materials,AMAT,2024-11-20 00:00:00-05:00
2024-11-21 00:00:00-05:00,169.8553492311775,175.6587298095735,169.68670597601454,174.3492431640625,8917400,0.4,0.0,Applied Materials,AMAT,2024-11-21 00:00:00-05:00
2024-11-22 00:00:00-05:00,173.72425300031549,174.67660826466013,171.99813084337754,173.48617553710938,4242600,0.0,0.0,Applied Materials,AMAT,2024-11-22 00:00:00-05:00
2024-11-25 00:00:00-05:00,175.30158613950118,175.77775618749416,170.55966994455494,173.15879821777344,8926500,0.0,0.0,Applied Materials,AMAT,2024-11-25 00:00:00-05:00
2024-11-26 00:00:00-05:00,173.9424926186759,174.0913061633825,169.56763779110665,171.81954956054688,6517100,0.0,0.0,Applied Materials,AMAT,2024-11-26 00:00:00-05:00
2024-11-27 00:00:00-05:00,171.8195651306837,171.95844870269178,167.4149502224654,169.95455932617188,4348700,0.0,0.0,Applied Materials,AMAT,2024-11-27 00:00:00-05:00
2024-11-29 00:00:00-05:00,174.97420796805588,177.00785679722566,172.8710946550303,173.31752014160156,5944400,0.0,0.0,Applied Materials,AMAT,2024-11-29 00:00:00-05:00
2024-12-02 00:00:00-05:00,174.08137546181604,182.80132539956827,173.31752345672135,181.80929565429688,9100600,0.0,0.0,Applied Materials,AMAT,2024-12-02 00:00:00-05:00
