Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,Symbol,Date
2024-08-23 00:00:00-04:00,168.06646979016034,170.864968984106,166.96077944850416,169.76905822753906,6823600,0.0,0.0,Qualcomm,QCOM,2024-08-23 00:00:00-04:00
2024-08-26 00:00:00-04:00,168.27195701841916,168.67314395868857,164.90592841543813,165.8452911376953,7437600,0.0,0.0,Qualcomm,QCOM,2024-08-26 00:00:00-04:00
2024-08-27 00:00:00-04:00,165.53216843844177,170.68884659853202,164.65152800054543,170.18980407714844,6498800,0.0,0.0,Qualcomm,QCOM,2024-08-27 00:00:00-04:00
2024-08-28 00:00:00-04:00,170.63015014696367,171.941331302649,165.9822937958714,168.15455627441406,6534600,0.0,0.0,Qualcomm,QCOM,2024-08-28 00:00:00-04:00
2024-08-29 00:00:00-04:00,169.6907732213586,172.5675538281078,165.297320840158,165.8452911376953,12514200,0.0,0.0,Qualcomm,QCOM,2024-08-29 00:00:00-04:00
2024-08-30 00:00:00-04:00,168.58508224788676,171.6869279456457,167.12713265128139,171.53036499023438,11110800,0.0,0.0,Qualcomm,QCOM,2024-08-30 00:00:00-04:00
2024-09-03 00:00:00-04:00,168.19367488075798,168.457872978262,158.51635015087263,159.7296905517578,11620300,0.0,0.0,Qualcomm,QCOM,2024-09-03 00:00:00-04:00
2024-09-04 00:00:00-04:00,159.49485222380258,164.6221767746254,159.13281347202744,161.77474975585938,6737000,0.0,0.0,Qualcomm,QCOM,2024-09-04 00:00:00-04:00
2024-09-05 00:00:00-04:00,160.39778571019596,163.07305041482718,159.1880200190314,161.00758361816406,5600000,0.85,0.0,Qualcomm,QCOM,2024-09-05 00:00:00-04:00
2024-09-06 00:00:00-04:00,160.0633947464548,160.5059905233378,154.545662708156,155.58822631835938,10703000,0.0,0.0,Qualcomm,QCOM,2024-09-06 00:00:00-04:00
2024-09-09 00:00:00-04:00,158.44050727094645,159.69945357741108,155.96196517199508,158.1257781982422,7494900,0.0,0.0,Qualcomm,QCOM,2024-09-09 00:00:00-04:00
2024-09-10 00:00:00-04:00,157.36845145179342,159.39456786298325,155.0866017019864,159.02081298828125,7918100,0.0,0.0,Qualcomm,QCOM,2024-09-10 00:00:00-04:00
2024-09-11 00:00:00-04:00,159.68962289031128,164.1549457103512,156.6307732796393,163.82054138183594,8275400,0.0,0.0,Qualcomm,QCOM,2024-09-11 00:00:00-04:00
2024-09-12 00:00:00-04:00,163.1517317306599,163.57465220100093,160.22073378826593,162.2665252685547,6039200,0.0,0.0,Qualcomm,QCOM,2024-09-12 00:00:00-04:00
2024-09-13 00:00:00-04:00,163.0828938266984,165.5319457985258,162.71898407878732,164.9713134765625,4049900,0.0,0.0,Qualcomm,QCOM,2024-09-13 00:00:00-04:00
2024-09-16 00:00:00-04:00,162.217344073423,164.58770974756163,161.0960945648656,163.86972045898438,6510000,0.0,0.0,Qualcomm,QCOM,2024-09-16 00:00:00-04:00
2024-09-17 00:00:00-04:00,166.1024013115968,166.71219924378997,163.34845047591617,165.92535400390625,5828000,0.0,0.0,Qualcomm,QCOM,2024-09-17 00:00:00-04:00
2024-09-18 00:00:00-04:00,166.73187224331505,169.58416931545224,164.94179897163312,165.5319366455078,5877600,0.0,0.0,Qualcomm,QCOM,2024-09-18 00:00:00-04:00
2024-09-19 00:00:00-04:00,171.55125509532422,173.89211525508645,169.65300564382295,171.05947875976562,10900000,0.0,0.0,Qualcomm,QCOM,2024-09-19 00:00:00-04:00
2024-09-20 00:00:00-04:00,169.84972158876369,170.22347642480275,161.59771486969956,166.1417236328125,27546400,0.0,0.0,Qualcomm,QCOM,2024-09-20 00:00:00-04:00
2024-09-23 00:00:00-04:00,165.64995436360334,167.18429427096498,162.63045518854148,163.2304229736328,9810000,0.0,0.0,Qualcomm,QCOM,2024-09-23 00:00:00-04:00
2024-09-24 00:00:00-04:00,164.66640308297045,166.5744978595346,163.25008469179602,164.20413208007812,9666800,0.0,0.0,Qualcomm,QCOM,2024-09-24 00:00:00-04:00
2024-09-25 00:00:00-04:00,163.5451507638332,165.81715522472894,163.0336991294707,165.50242614746094,5095500,0.0,0.0,Qualcomm,QCOM,2024-09-25 00:00:00-04:00
2024-09-26 00:00:00-04:00,172.03321462864594,172.8593953344835,164.03692599075478,169.82022094726562,8475000,0.0,0.0,Qualcomm,QCOM,2024-09-26 00:00:00-04:00
2024-09-27 00:00:00-04:00,170.15462445424248,170.59722018680725,167.0367640614244,167.3318328857422,5880700,0.0,0.0,Qualcomm,QCOM,2024-09-27 00:00:00-04:00
2024-09-30 00:00:00-04:00,168.55142509899767,169.39728103989117,164.99096904929,167.25314331054688,8099700,0.0,0.0,Qualcomm,QCOM,2024-09-30 00:00:00-04:00
2024-10-01 00:00:00-04:00,167.00727716771155,167.4892084598847,161.38135365713052,163.0533905029297,8277600,0.0,0.0,Qualcomm,QCOM,2024-10-01 00:00:00-04:00
2024-10-02 00:00:00-04:00,163.41728256130057,166.95807844605486,162.43372981640482,165.55160522460938,4484600,0.0,0.0,Qualcomm,QCOM,2024-10-02 00:00:00-04:00
2024-10-03 00:00:00-04:00,163.22057085429034,166.74169139222198,162.93534716898185,166.1417236328125,6260200,0.0,0.0,Qualcomm,QCOM,2024-10-03 00:00:00-04:00
2024-10-04 00:00:00-04:00,169.71203163008963,169.95791981993102,163.7418591769852,166.12205505371094,6586500,0.0,0.0,Qualcomm,QCOM,2024-10-04 00:00:00-04:00
2024-10-07 00:00:00-04:00,164.88277404965993,165.94501276674026,163.01402992254017,164.1942901611328,4359300,0.0,0.0,Qualcomm,QCOM,2024-10-07 00:00:00-04:00
2024-10-08 00:00:00-04:00,162.14851778796236,164.96147944102725,160.9682574107503,163.6041717529297,7843500,0.0,0.0,Qualcomm,QCOM,2024-10-08 00:00:00-04:00
2024-10-09 00:00:00-04:00,163.22055983009813,167.49901987551536,161.96161363437244,167.4203338623047,5486500,0.0,0.0,Qualcomm,QCOM,2024-10-09 00:00:00-04:00
